id,age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
22836,35,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
5567,27,Private,6,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
15074,25,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
14600,43,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
20004,55,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,Canada,>50K
16638,21,Private,12,Never-married,Other-service,Own-child,White,Female,0,0,18,United-States,<=50K
12708,19,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
13240,33,Self-emp-not-inc,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
24051,40,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,53,United-States,<=50K
6360,50,Federal-gov,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
7450,30,Private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
3614,42,Local-gov,10,Divorced,Tech-support,Not-in-family,White,Female,3325,0,40,United-States,<=50K
9732,24,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,<=50K
22123,38,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
26834,67,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K
4159,17,Private,6,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,1055,0,20,United-States,<=50K
17971,18,,10,Never-married,,Own-child,White,Female,0,0,40,United-States,<=50K
9014,44,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,72,United-States,>50K
15813,28,Private,6,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,<=50K
806,45,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,40,United-States,>50K
10600,28,,10,Never-married,,Other-relative,White,Female,0,0,40,United-States,<=50K
29327,29,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
25182,51,Private,10,Divorced,Sales,Not-in-family,White,Female,0,0,45,United-States,>50K
23748,26,Private,9,Separated,Sales,Unmarried,Black,Female,0,0,37,United-States,<=50K
6657,36,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
19557,31,Private,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
13327,63,,9,Never-married,,Not-in-family,White,Male,0,0,15,United-States,<=50K
31429,33,,6,Never-married,,Other-relative,White,Male,0,0,40,United-States,<=50K
17544,32,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
29663,20,Private,9,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
19831,35,State-gov,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
27899,44,Private,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
31608,40,Self-emp-not-inc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
27397,36,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Yugoslavia,>50K
23573,56,Private,4,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,20,Yugoslavia,<=50K
25656,30,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
3511,32,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3464,0,40,United-States,<=50K
2587,41,Private,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,United-States,>50K
15274,50,Federal-gov,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
21624,55,Local-gov,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
13583,55,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,>50K
32469,62,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States,<=50K
7826,66,,4,Never-married,,Other-relative,Black,Male,0,0,30,United-States,<=50K
28859,49,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
27314,35,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
334,28,Private,13,Never-married,Tech-support,Not-in-family,White,Female,0,1980,35,United-States,<=50K
20075,59,,5,Divorced,,Not-in-family,White,Female,0,0,12,United-States,<=50K
24338,47,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,60,United-States,<=50K
24978,47,Private,7,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
15079,41,State-gov,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
14719,48,Self-emp-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K
8096,37,State-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States,<=50K
4447,42,Private,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
22884,52,Local-gov,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
31397,42,Private,5,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
8598,52,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,<=50K
30937,53,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,>50K
3989,20,Private,10,Never-married,Other-service,Own-child,White,Male,2176,0,25,United-States,<=50K
20355,25,Private,10,Never-married,Other-service,Own-child,Black,Male,0,0,42,United-States,<=50K
13943,36,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
25210,29,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
22137,38,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
6216,18,,7,Never-married,,Own-child,White,Male,0,0,15,United-States,<=50K
17734,39,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,24,United-States,<=50K
20411,28,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
11818,41,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
27120,24,Local-gov,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,50,United-States,<=50K
27,49,Private,3,Married-civ-spouse,Other-service,Husband,White,Male,0,2603,40,Greece,<=50K
12077,38,Private,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
21846,22,Private,10,Never-married,Sales,Own-child,White,Male,0,0,8,United-States,<=50K
22194,45,Private,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
27768,27,State-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
20137,50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
7822,21,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
3794,18,Private,10,Never-married,Transport-moving,Own-child,White,Male,2907,0,30,United-States,<=50K
14650,35,Private,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,China,<=50K
12577,53,Private,9,Separated,Sales,Not-in-family,White,Female,0,0,33,United-States,<=50K
4906,54,Private,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
32526,30,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,55,United-States,<=50K
32086,18,Private,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,5,United-States,<=50K
15585,49,,10,Married-civ-spouse,,Husband,White,Male,0,0,20,United-States,>50K
17895,30,Private,9,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
18840,23,State-gov,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,15,United-States,<=50K
18217,28,Private,9,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Cambodia,<=50K
24098,25,Self-emp-not-inc,10,Never-married,Other-service,Not-in-family,White,Female,0,0,22,United-States,<=50K
12669,44,Private,11,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
25155,21,Private,7,Never-married,Tech-support,Own-child,White,Female,0,0,35,United-States,<=50K
15646,41,State-gov,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States,<=50K
30323,44,Private,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
13831,27,Self-emp-not-inc,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K
10905,46,Private,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
4608,45,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,28,United-States,<=50K
21966,19,Self-emp-not-inc,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
17540,70,,11,Never-married,,Not-in-family,White,Male,0,0,30,United-States,<=50K
27245,38,Private,10,Never-married,Sales,Own-child,White,Female,0,0,50,United-States,<=50K
15590,46,Private,10,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,20,United-States,<=50K
1119,20,Private,10,Never-married,Other-service,Own-child,White,Male,0,1719,36,United-States,<=50K
21362,31,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,<=50K
14225,50,Federal-gov,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,>50K
12121,25,Private,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,60,United-States,<=50K
14833,27,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
1173,40,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States,<=50K
17631,45,Private,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
2075,32,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
1439,38,Private,9,Never-married,Other-service,Unmarried,White,Male,0,1408,40,,<=50K
9994,49,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Greece,<=50K
12450,23,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
29571,38,Local-gov,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
30214,33,Private,14,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
10714,23,Private,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
24648,30,Private,9,Never-married,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
17028,24,Private,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,42,United-States,<=50K
29093,17,Local-gov,7,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K
29781,35,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
10288,31,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
24317,26,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
2571,37,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,7688,0,45,United-States,>50K
15534,39,Self-emp-inc,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
7037,23,Private,10,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States,<=50K
4146,70,,5,Widowed,,Unmarried,White,Female,1111,0,15,United-States,<=50K
11352,37,Private,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,65,United-States,<=50K
4566,19,Private,9,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
21759,26,Private,13,Divorced,Other-service,Not-in-family,White,Female,0,0,45,United-States,<=50K
3257,41,Private,10,Divorced,Exec-managerial,Not-in-family,White,Male,4650,0,40,United-States,<=50K
18276,25,Local-gov,13,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,40,United-States,<=50K
7681,77,,9,Widowed,,Not-in-family,White,Female,0,0,14,United-States,<=50K
5344,21,Private,10,Never-married,Farming-fishing,Own-child,Black,Male,0,0,10,United-States,<=50K
19804,58,Self-emp-not-inc,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,>50K
11676,32,Private,10,Divorced,Sales,Own-child,White,Male,0,0,30,United-States,<=50K
21525,77,Private,5,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,0,0,10,United-States,<=50K
1160,23,Private,9,Never-married,Sales,Not-in-family,White,Male,0,1669,55,United-States,<=50K
6104,33,Private,9,Separated,Protective-serv,Own-child,White,Female,0,0,40,United-States,<=50K
6989,28,Private,9,Divorced,Other-service,Own-child,Black,Male,0,0,35,United-States,<=50K
19379,40,Private,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
18955,48,Private,6,Separated,Machine-op-inspct,Own-child,White,Female,0,0,48,United-States,<=50K
26233,43,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,28,United-States,<=50K
24132,24,Private,9,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K
116,78,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2392,40,United-States,>50K
22084,25,State-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
3360,56,Private,9,Divorced,Prof-specialty,Not-in-family,White,Female,4101,0,40,United-States,<=50K
14421,32,Private,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,36,United-States,<=50K
30229,49,Local-gov,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
6576,51,Private,13,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0,0,50,United-States,<=50K
4018,39,Private,9,Divorced,Craft-repair,Own-child,White,Male,2174,0,40,United-States,<=50K
4620,42,Private,12,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,,>50K
7166,47,Federal-gov,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,<=50K
6632,20,Private,10,Never-married,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
32246,19,Private,8,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
18554,44,Self-emp-not-inc,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
18246,25,Federal-gov,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K
12241,38,Local-gov,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
5221,59,Federal-gov,9,Widowed,Sales,Unmarried,White,Female,0,0,40,Germany,<=50K
16609,42,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
28936,48,Private,9,Divorced,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
19266,24,Private,9,Never-married,Other-service,Own-child,White,Male,0,0,40,Mexico,<=50K
1127,45,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1672,40,United-States,<=50K
8559,42,Private,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
21711,43,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
26297,37,Private,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
4922,43,Private,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
26710,73,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,15,United-States,<=50K
24377,35,Private,10,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,45,United-States,>50K
27944,18,Private,8,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,<=50K
16777,74,,9,Widowed,,Not-in-family,White,Female,0,0,25,United-States,<=50K
9260,47,Federal-gov,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,Germany,>50K
18293,45,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K
6726,21,Private,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
18788,18,Private,10,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K
15484,35,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
14563,40,Private,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25116,58,State-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
11628,33,Local-gov,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,United-States,>50K
22001,70,Self-emp-inc,5,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
19576,40,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
9518,33,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,43,United-States,<=50K
1614,58,,10,Married-civ-spouse,,Husband,White,Male,99999,0,40,United-States,>50K
1164,47,Private,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States,<=50K
4602,30,Private,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States,>50K
15550,35,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,46,United-States,<=50K
19400,20,Local-gov,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K
6928,25,Private,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,55,United-States,<=50K
32518,46,Private,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,22,United-States,>50K
12926,34,Self-emp-not-inc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,75,United-States,<=50K
11567,19,Private,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
31310,27,Local-gov,10,Never-married,Protective-serv,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
26084,57,Local-gov,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
18918,69,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,<=50K
23702,29,Private,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
2952,67,Private,13,Married-civ-spouse,Protective-serv,Husband,White,Male,6514,0,7,United-States,>50K
17615,40,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
20005,46,Federal-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
